dataset,vertices,edges
gka_14-ba-0,70,1225
gka_14-ba-1,70,1225
gka_14-ba-10,70,1225
gka_14-ba-11,70,1225
gka_14-ba-12,70,1225
gka_14-ba-13,70,1225
gka_14-ba-14,70,1225
gka_14-ba-2,70,1225
gka_14-ba-3,70,1225
gka_14-ba-4,70,1225
gka_14-ba-5,70,1225
gka_14-ba-6,70,1225
gka_14-ba-7,70,1225
gka_14-ba-8,70,1225
gka_14-ba-9,70,1225
gka_14-cl-0,70,2346
gka_14-cl-1,70,2354
gka_14-cl-10,70,2363
gka_14-cl-11,70,2360
gka_14-cl-12,70,2356
gka_14-cl-13,70,2355
gka_14-cl-14,70,2360
gka_14-cl-2,70,2345
gka_14-cl-3,70,2356
gka_14-cl-4,70,2350
gka_14-cl-5,70,2359
gka_14-cl-6,70,2343
gka_14-cl-7,70,2356
gka_14-cl-8,70,2357
gka_14-cl-9,70,2354
gka_14-er-0,70,2390
gka_14-er-1,70,2389
gka_14-er-10,70,2385
gka_14-er-11,70,2380
gka_14-er-12,70,2386
gka_14-er-13,70,2390
gka_14-er-14,70,2388
gka_14-er-2,70,2390
gka_14-er-3,70,2393
gka_14-er-4,70,2389
gka_14-er-5,70,2388
gka_14-er-6,70,2383
gka_14-er-7,70,2393
gka_14-er-8,70,2386
gka_14-er-9,70,2395
gka_14-to-0,70,2388
gka_14-to-1,70,2387
gka_14-to-10,70,2383
gka_14-to-11,70,2378
gka_14-to-12,70,2384
gka_14-to-13,70,2387
gka_14-to-14,70,2385
gka_14-to-2,70,2388
gka_14-to-3,70,2391
gka_14-to-4,70,2383
gka_14-to-5,70,2382
gka_14-to-6,70,2381
gka_14-to-7,70,2390
gka_14-to-8,70,2384
gka_14-to-9,70,2392
gka_15-ba-0,80,1600
gka_15-ba-1,80,1600
gka_15-ba-10,80,1600
gka_15-ba-11,80,1600
gka_15-ba-12,80,1600
gka_15-ba-13,80,1600
gka_15-ba-14,80,1600
gka_15-ba-2,80,1600
gka_15-ba-3,80,1600
gka_15-ba-4,80,1600
gka_15-ba-5,80,1600
gka_15-ba-6,80,1600
gka_15-ba-7,80,1600
gka_15-ba-8,80,1600
gka_15-ba-9,80,1600
gka_15-cl-0,80,3084
gka_15-cl-1,80,3085
gka_15-cl-10,80,3091
gka_15-cl-11,80,3082
gka_15-cl-12,80,3092
gka_15-cl-13,80,3088
gka_15-cl-14,80,3093
gka_15-cl-2,80,3086
gka_15-cl-3,80,3083
gka_15-cl-4,80,3094
gka_15-cl-5,80,3091
gka_15-cl-6,80,3080
gka_15-cl-7,80,3081
gka_15-cl-8,80,3084
gka_15-cl-9,80,3068
gka_15-er-0,80,3124
gka_15-er-1,80,3126
gka_15-er-10,80,3121
gka_15-er-11,80,3116
gka_15-er-12,80,3127
gka_15-er-13,80,3128
gka_15-er-14,80,3126
gka_15-er-2,80,3126
gka_15-er-3,80,3131
gka_15-er-4,80,3129
gka_15-er-5,80,3133
gka_15-er-6,80,3120
gka_15-er-7,80,3128
gka_15-er-8,80,3116
gka_15-er-9,80,3132
gka_15-to-0,80,3122
gka_15-to-1,80,3124
gka_15-to-10,80,3119
gka_15-to-11,80,3114
gka_15-to-12,80,3125
gka_15-to-13,80,3125
gka_15-to-14,80,3124
gka_15-to-2,80,3124
gka_15-to-3,80,3129
gka_15-to-4,80,3123
gka_15-to-5,80,3127
gka_15-to-6,80,3118
gka_15-to-7,80,3125
gka_15-to-8,80,3114
gka_15-to-9,80,3129
gka_16-ba-0,90,2025
gka_16-ba-1,90,2025
gka_16-ba-10,90,2025
gka_16-ba-11,90,2025
gka_16-ba-12,90,2025
gka_16-ba-13,90,2025
gka_16-ba-14,90,2025
gka_16-ba-2,90,2025
gka_16-ba-3,90,2025
gka_16-ba-4,90,2025
gka_16-ba-5,90,2025
gka_16-ba-6,90,2025
gka_16-ba-7,90,2025
gka_16-ba-8,90,2025
gka_16-ba-9,90,2025
gka_16-cl-0,90,3925
gka_16-cl-1,90,3918
gka_16-cl-10,90,3905
gka_16-cl-11,90,3909
gka_16-cl-12,90,3931
gka_16-cl-13,90,3926
gka_16-cl-14,90,3910
gka_16-cl-2,90,3923
gka_16-cl-3,90,3928
gka_16-cl-4,90,3922
gka_16-cl-5,90,3927
gka_16-cl-6,90,3927
gka_16-cl-7,90,3920
gka_16-cl-8,90,3915
gka_16-cl-9,90,3909
gka_16-er-0,90,3962
gka_16-er-1,90,3963
gka_16-er-10,90,3960
gka_16-er-11,90,3955
gka_16-er-12,90,3965
gka_16-er-13,90,3963
gka_16-er-14,90,3962
gka_16-er-2,90,3963
gka_16-er-3,90,3971
gka_16-er-4,90,3961
gka_16-er-5,90,3968
gka_16-er-6,90,3955
gka_16-er-7,90,3965
gka_16-er-8,90,3962
gka_16-er-9,90,3970
gka_16-to-0,90,3960
gka_16-to-1,90,3961
gka_16-to-10,90,3958
gka_16-to-11,90,3953
gka_16-to-12,90,3963
gka_16-to-13,90,3961
gka_16-to-14,90,3959
gka_16-to-2,90,3961
gka_16-to-3,90,3969
gka_16-to-4,90,3955
gka_16-to-5,90,3962
gka_16-to-6,90,3953
gka_16-to-7,90,3963
gka_16-to-8,90,3960
gka_16-to-9,90,3967
gka_17-ba-0,100,2500
gka_17-ba-1,100,2500
gka_17-ba-10,100,2500
gka_17-ba-11,100,2500
gka_17-ba-12,100,2500
gka_17-ba-13,100,2500
gka_17-ba-14,100,2500
gka_17-ba-2,100,2500
gka_17-ba-3,100,2500
gka_17-ba-4,100,2500
gka_17-ba-5,100,2500
gka_17-ba-6,100,2500
gka_17-ba-7,100,2500
gka_17-ba-8,100,2500
gka_17-ba-9,100,2500
gka_17-cl-0,100,4861
gka_17-cl-1,100,4854
gka_17-cl-10,100,4860
gka_17-cl-11,100,4844
gka_17-cl-12,100,4844
gka_17-cl-13,100,4843
gka_17-cl-14,100,4842
gka_17-cl-2,100,4851
gka_17-cl-3,100,4855
gka_17-cl-4,100,4846
gka_17-cl-5,100,4869
gka_17-cl-6,100,4855
gka_17-cl-7,100,4847
gka_17-cl-8,100,4852
gka_17-cl-9,100,4850
gka_17-er-0,100,4904
gka_17-er-1,100,4900
gka_17-er-10,100,4899
gka_17-er-11,100,4902
gka_17-er-12,100,4905
gka_17-er-13,100,4908
gka_17-er-14,100,4901
gka_17-er-2,100,4902
gka_17-er-3,100,4907
gka_17-er-4,100,4907
gka_17-er-5,100,4904
gka_17-er-6,100,4889
gka_17-er-7,100,4906
gka_17-er-8,100,4903
gka_17-er-9,100,4910
gka_17-to-0,100,4902
gka_17-to-1,100,4898
gka_17-to-10,100,4897
gka_17-to-11,100,4900
gka_17-to-12,100,4903
gka_17-to-13,100,4905
gka_17-to-14,100,4898
gka_17-to-2,100,4900
gka_17-to-3,100,4905
gka_17-to-4,100,4901
gka_17-to-5,100,4898
gka_17-to-6,100,4887
gka_17-to-7,100,4903
gka_17-to-8,100,4901
gka_17-to-9,100,4907
gka_18-ba-0,125,3906
gka_18-ba-1,125,3906
gka_18-ba-10,125,3906
gka_18-ba-11,125,3906
gka_18-ba-12,125,3906
gka_18-ba-13,125,3906
gka_18-ba-14,125,3906
gka_18-ba-2,125,3906
gka_18-ba-3,125,3906
gka_18-ba-4,125,3906
gka_18-ba-5,125,3906
gka_18-ba-6,125,3906
gka_18-ba-7,125,3906
gka_18-ba-8,125,3906
gka_18-ba-9,125,3906
gka_18-cl-0,125,7577
gka_18-cl-1,125,7594
gka_18-cl-10,125,7609
gka_18-cl-11,125,7590
gka_18-cl-12,125,7617
gka_18-cl-13,125,7605
gka_18-cl-14,125,7613
gka_18-cl-2,125,7587
gka_18-cl-3,125,7586
gka_18-cl-4,125,7606
gka_18-cl-5,125,7600
gka_18-cl-6,125,7590
gka_18-cl-7,125,7606
gka_18-cl-8,125,7610
gka_18-cl-9,125,7595
gka_18-er-0,125,7670
gka_18-er-1,125,7658
gka_18-er-10,125,7673
gka_18-er-11,125,7654
gka_18-er-12,125,7655
gka_18-er-13,125,7671
gka_18-er-14,125,7655
gka_18-er-2,125,7663
gka_18-er-3,125,7664
gka_18-er-4,125,7664
gka_18-er-5,125,7667
gka_18-er-6,125,7667
gka_18-er-7,125,7669
gka_18-er-8,125,7663
gka_18-er-9,125,7679
gka_18-to-0,125,7666
gka_18-to-1,125,7654
gka_18-to-10,125,7669
gka_18-to-11,125,7650
gka_18-to-12,125,7651
gka_18-to-13,125,7667
gka_18-to-14,125,7651
gka_18-to-2,125,7659
gka_18-to-3,125,7660
gka_18-to-4,125,7654
gka_18-to-5,125,7657
gka_18-to-6,125,7663
gka_18-to-7,125,7665
gka_18-to-8,125,7659
gka_18-to-9,125,7673
gka_19-ba-0,40,384
gka_19-ba-1,40,384
gka_19-ba-10,40,384
gka_19-ba-11,40,384
gka_19-ba-12,40,384
gka_19-ba-13,40,384
gka_19-ba-14,40,384
gka_19-ba-2,40,384
gka_19-ba-3,40,384
gka_19-ba-4,40,384
gka_19-ba-5,40,384
gka_19-ba-6,40,384
gka_19-ba-7,40,384
gka_19-ba-8,40,384
gka_19-ba-9,40,384
gka_19-cl-0,40,591
gka_19-cl-1,40,624
gka_19-cl-10,40,620
gka_19-cl-11,40,616
gka_19-cl-12,40,609
gka_19-cl-13,40,612
gka_19-cl-14,40,601
gka_19-cl-2,40,610
gka_19-cl-3,40,614
gka_19-cl-4,40,594
gka_19-cl-5,40,603
gka_19-cl-6,40,588
gka_19-cl-7,40,606
gka_19-cl-8,40,616
gka_19-cl-9,40,594
gka_19-er-0,40,626
gka_19-er-1,40,618
gka_19-er-10,40,631
gka_19-er-11,40,619
gka_19-er-12,40,620
gka_19-er-13,40,632
gka_19-er-14,40,616
gka_19-er-2,40,626
gka_19-er-3,40,632
gka_19-er-4,40,603
gka_19-er-5,40,635
gka_19-er-6,40,629
gka_19-er-7,40,620
gka_19-er-8,40,620
gka_19-er-9,40,634
gka_19-to-0,40,616
gka_19-to-1,40,608
gka_19-to-10,40,621
gka_19-to-11,40,607
gka_19-to-12,40,609
gka_19-to-13,40,622
gka_19-to-14,40,608
gka_19-to-2,40,616
gka_19-to-3,40,625
gka_19-to-4,40,590
gka_19-to-5,40,623
gka_19-to-6,40,618
gka_19-to-7,40,610
gka_19-to-8,40,611
gka_19-to-9,40,624
gka_2-ba-0,60,171
gka_2-ba-1,60,171
gka_2-ba-10,60,171
gka_2-ba-11,60,171
gka_2-ba-12,60,171
gka_2-ba-13,60,171
gka_2-ba-14,60,171
gka_2-ba-2,60,171
gka_2-ba-3,60,171
gka_2-ba-4,60,171
gka_2-ba-5,60,171
gka_2-ba-6,60,171
gka_2-ba-7,60,171
gka_2-ba-8,60,171
gka_2-ba-9,60,171
gka_2-cl-0,60,169
gka_2-cl-1,60,148
gka_2-cl-10,60,151
gka_2-cl-11,60,162
gka_2-cl-12,60,157
gka_2-cl-13,60,167
gka_2-cl-14,60,149
gka_2-cl-2,60,152
gka_2-cl-3,60,169
gka_2-cl-4,60,169
gka_2-cl-5,60,183
gka_2-cl-6,60,168
gka_2-cl-7,60,152
gka_2-cl-8,60,176
gka_2-cl-9,60,144
gka_2-er-0,60,183
gka_2-er-1,60,164
gka_2-er-10,60,165
gka_2-er-11,60,159
gka_2-er-12,60,145
gka_2-er-13,60,145
gka_2-er-14,60,153
gka_2-er-2,60,149
gka_2-er-3,60,159
gka_2-er-4,60,149
gka_2-er-5,60,184
gka_2-er-6,60,179
gka_2-er-7,60,179
gka_2-er-8,60,152
gka_2-er-9,60,186
gka_2-to-0,60,139
gka_2-to-1,60,124
gka_2-to-10,60,132
gka_2-to-11,60,126
gka_2-to-12,60,115
gka_2-to-13,60,114
gka_2-to-14,60,119
gka_2-to-2,60,103
gka_2-to-3,60,114
gka_2-to-4,60,117
gka_2-to-5,60,138
gka_2-to-6,60,130
gka_2-to-7,60,131
gka_2-to-8,60,107
gka_2-to-9,60,134
gka_20-ba-0,50,544
gka_20-ba-1,50,544
gka_20-ba-10,50,544
gka_20-ba-11,50,544
gka_20-ba-12,50,544
gka_20-ba-13,50,544
gka_20-ba-14,50,544
gka_20-ba-2,50,544
gka_20-ba-3,50,544
gka_20-ba-4,50,544
gka_20-ba-5,50,544
gka_20-ba-6,50,544
gka_20-ba-7,50,544
gka_20-ba-8,50,544
gka_20-ba-9,50,544
gka_20-cl-0,50,739
gka_20-cl-1,50,764
gka_20-cl-10,50,725
gka_20-cl-11,50,742
gka_20-cl-12,50,761
gka_20-cl-13,50,756
gka_20-cl-14,50,721
gka_20-cl-2,50,763
gka_20-cl-3,50,738
gka_20-cl-4,50,750
gka_20-cl-5,50,727
gka_20-cl-6,50,706
gka_20-cl-7,50,715
gka_20-cl-8,50,754
gka_20-cl-9,50,748
gka_20-er-0,50,754
gka_20-er-1,50,753
gka_20-er-10,50,759
gka_20-er-11,50,753
gka_20-er-12,50,758
gka_20-er-13,50,793
gka_20-er-14,50,772
gka_20-er-2,50,761
gka_20-er-3,50,774
gka_20-er-4,50,737
gka_20-er-5,50,776
gka_20-er-6,50,763
gka_20-er-7,50,776
gka_20-er-8,50,778
gka_20-er-9,50,769
gka_20-to-0,50,740
gka_20-to-1,50,742
gka_20-to-10,50,737
gka_20-to-11,50,735
gka_20-to-12,50,742
gka_20-to-13,50,777
gka_20-to-14,50,757
gka_20-to-2,50,744
gka_20-to-3,50,758
gka_20-to-4,50,722
gka_20-to-5,50,757
gka_20-to-6,50,745
gka_20-to-7,50,756
gka_20-to-8,50,762
gka_20-to-9,50,750
gka_21-ba-0,60,576
gka_21-ba-1,60,576
gka_21-ba-10,60,576
gka_21-ba-11,60,576
gka_21-ba-12,60,576
gka_21-ba-13,60,576
gka_21-ba-14,60,576
gka_21-ba-2,60,576
gka_21-ba-3,60,576
gka_21-ba-4,60,576
gka_21-ba-5,60,576
gka_21-ba-6,60,576
gka_21-ba-7,60,576
gka_21-ba-8,60,576
gka_21-ba-9,60,576
gka_21-cl-0,60,679
gka_21-cl-1,60,711
gka_21-cl-10,60,705
gka_21-cl-11,60,709
gka_21-cl-12,60,712
gka_21-cl-13,60,676
gka_21-cl-14,60,665
gka_21-cl-2,60,681
gka_21-cl-3,60,692
gka_21-cl-4,60,690
gka_21-cl-5,60,664
gka_21-cl-6,60,644
gka_21-cl-7,60,629
gka_21-cl-8,60,728
gka_21-cl-9,60,675
gka_21-er-0,60,686
gka_21-er-1,60,692
gka_21-er-10,60,663
gka_21-er-11,60,716
gka_21-er-12,60,706
gka_21-er-13,60,684
gka_21-er-14,60,718
gka_21-er-2,60,675
gka_21-er-3,60,720
gka_21-er-4,60,694
gka_21-er-5,60,728
gka_21-er-6,60,732
gka_21-er-7,60,729
gka_21-er-8,60,695
gka_21-er-9,60,692
gka_21-to-0,60,654
gka_21-to-1,60,653
gka_21-to-10,60,630
gka_21-to-11,60,683
gka_21-to-12,60,667
gka_21-to-13,60,651
gka_21-to-14,60,682
gka_21-to-2,60,639
gka_21-to-3,60,697
gka_21-to-4,60,652
gka_21-to-5,60,695
gka_21-to-6,60,689
gka_21-to-7,60,692
gka_21-to-8,60,654
gka_21-to-9,60,653
gka_22-ba-0,70,649
gka_22-ba-1,70,649
gka_22-ba-10,70,649
gka_22-ba-11,70,649
gka_22-ba-12,70,649
gka_22-ba-13,70,649
gka_22-ba-14,70,649
gka_22-ba-2,70,649
gka_22-ba-3,70,649
gka_22-ba-4,70,649
gka_22-ba-5,70,649
gka_22-ba-6,70,649
gka_22-ba-7,70,649
gka_22-ba-8,70,649
gka_22-ba-9,70,649
gka_22-cl-0,70,708
gka_22-cl-1,70,728
gka_22-cl-10,70,722
gka_22-cl-11,70,737
gka_22-cl-12,70,715
gka_22-cl-13,70,729
gka_22-cl-14,70,698
gka_22-cl-2,70,729
gka_22-cl-3,70,705
gka_22-cl-4,70,727
gka_22-cl-5,70,651
gka_22-cl-6,70,694
gka_22-cl-7,70,687
gka_22-cl-8,70,765
gka_22-cl-9,70,730
gka_22-er-0,70,696
gka_22-er-1,70,699
gka_22-er-10,70,691
gka_22-er-11,70,712
gka_22-er-12,70,730
gka_22-er-13,70,702
gka_22-er-14,70,758
gka_22-er-2,70,694
gka_22-er-3,70,721
gka_22-er-4,70,699
gka_22-er-5,70,727
gka_22-er-6,70,741
gka_22-er-7,70,770
gka_22-er-8,70,722
gka_22-er-9,70,716
gka_22-to-0,70,640
gka_22-to-1,70,652
gka_22-to-10,70,637
gka_22-to-11,70,664
gka_22-to-12,70,671
gka_22-to-13,70,663
gka_22-to-14,70,712
gka_22-to-2,70,650
gka_22-to-3,70,667
gka_22-to-4,70,652
gka_22-to-5,70,678
gka_22-to-6,70,699
gka_22-to-7,70,710
gka_22-to-8,70,658
gka_22-to-9,70,668
gka_23-ba-0,80,639
gka_23-ba-1,80,639
gka_23-ba-10,80,639
gka_23-ba-11,80,639
gka_23-ba-12,80,639
gka_23-ba-13,80,639
gka_23-ba-14,80,639
gka_23-ba-2,80,639
gka_23-ba-3,80,639
gka_23-ba-4,80,639
gka_23-ba-5,80,639
gka_23-ba-6,80,639
gka_23-ba-7,80,639
gka_23-ba-8,80,639
gka_23-ba-9,80,639
gka_23-cl-0,80,610
gka_23-cl-1,80,651
gka_23-cl-10,80,626
gka_23-cl-11,80,624
gka_23-cl-12,80,656
gka_23-cl-13,80,629
gka_23-cl-14,80,609
gka_23-cl-2,80,645
gka_23-cl-3,80,636
gka_23-cl-4,80,650
gka_23-cl-5,80,622
gka_23-cl-6,80,585
gka_23-cl-7,80,617
gka_23-cl-8,80,652
gka_23-cl-9,80,613
gka_23-er-0,80,642
gka_23-er-1,80,634
gka_23-er-10,80,626
gka_23-er-11,80,625
gka_23-er-12,80,629
gka_23-er-13,80,627
gka_23-er-14,80,631
gka_23-er-2,80,603
gka_23-er-3,80,632
gka_23-er-4,80,655
gka_23-er-5,80,641
gka_23-er-6,80,661
gka_23-er-7,80,673
gka_23-er-8,80,653
gka_23-er-9,80,670
gka_23-to-0,80,581
gka_23-to-1,80,574
gka_23-to-10,80,574
gka_23-to-11,80,570
gka_23-to-12,80,575
gka_23-to-13,80,571
gka_23-to-14,80,578
gka_23-to-2,80,554
gka_23-to-3,80,581
gka_23-to-4,80,594
gka_23-to-5,80,582
gka_23-to-6,80,599
gka_23-to-7,80,609
gka_23-to-8,80,577
gka_23-to-9,80,617
gka_24-ba-0,90,425
gka_24-ba-1,90,425
gka_24-ba-10,90,425
gka_24-ba-11,90,425
gka_24-ba-12,90,425
gka_24-ba-13,90,425
gka_24-ba-14,90,425
gka_24-ba-2,90,425
gka_24-ba-3,90,425
gka_24-ba-4,90,425
gka_24-ba-5,90,425
gka_24-ba-6,90,425
gka_24-ba-7,90,425
gka_24-ba-8,90,425
gka_24-ba-9,90,425
gka_24-cl-0,90,405
gka_24-cl-1,90,389
gka_24-cl-10,90,401
gka_24-cl-11,90,403
gka_24-cl-12,90,404
gka_24-cl-13,90,389
gka_24-cl-14,90,392
gka_24-cl-2,90,412
gka_24-cl-3,90,402
gka_24-cl-4,90,408
gka_24-cl-5,90,392
gka_24-cl-6,90,372
gka_24-cl-7,90,349
gka_24-cl-8,90,407
gka_24-cl-9,90,381
gka_24-er-0,90,415
gka_24-er-1,90,415
gka_24-er-10,90,379
gka_24-er-11,90,410
gka_24-er-12,90,380
gka_24-er-13,90,385
gka_24-er-14,90,386
gka_24-er-2,90,381
gka_24-er-3,90,395
gka_24-er-4,90,412
gka_24-er-5,90,383
gka_24-er-6,90,423
gka_24-er-7,90,403
gka_24-er-8,90,383
gka_24-er-9,90,440
gka_24-to-0,90,343
gka_24-to-1,90,349
gka_24-to-10,90,320
gka_24-to-11,90,330
gka_24-to-12,90,315
gka_24-to-13,90,318
gka_24-to-14,90,318
gka_24-to-2,90,307
gka_24-to-3,90,325
gka_24-to-4,90,346
gka_24-to-5,90,316
gka_24-to-6,90,341
gka_24-to-7,90,341
gka_24-to-8,90,311
gka_24-to-9,90,367
gka_25-ba-0,100,475
gka_25-ba-1,100,475
gka_25-ba-10,100,475
gka_25-ba-11,100,475
gka_25-ba-12,100,475
gka_25-ba-13,100,475
gka_25-ba-14,100,475
gka_25-ba-2,100,475
gka_25-ba-3,100,475
gka_25-ba-4,100,475
gka_25-ba-5,100,475
gka_25-ba-6,100,475
gka_25-ba-7,100,475
gka_25-ba-8,100,475
gka_25-ba-9,100,475
gka_25-cl-0,100,490
gka_25-cl-1,100,480
gka_25-cl-10,100,471
gka_25-cl-11,100,498
gka_25-cl-12,100,468
gka_25-cl-13,100,456
gka_25-cl-14,100,466
gka_25-cl-2,100,461
gka_25-cl-3,100,460
gka_25-cl-4,100,480
gka_25-cl-5,100,446
gka_25-cl-6,100,483
gka_25-cl-7,100,474
gka_25-cl-8,100,511
gka_25-cl-9,100,480
gka_25-er-0,100,511
gka_25-er-1,100,508
gka_25-er-10,100,458
gka_25-er-11,100,517
gka_25-er-12,100,460
gka_25-er-13,100,495
gka_25-er-14,100,483
gka_25-er-2,100,484
gka_25-er-3,100,487
gka_25-er-4,100,498
gka_25-er-5,100,474
gka_25-er-6,100,518
gka_25-er-7,100,495
gka_25-er-8,100,479
gka_25-er-9,100,541
gka_25-to-0,100,432
gka_25-to-1,100,420
gka_25-to-10,100,388
gka_25-to-11,100,419
gka_25-to-12,100,379
gka_25-to-13,100,396
gka_25-to-14,100,399
gka_25-to-2,100,391
gka_25-to-3,100,405
gka_25-to-4,100,428
gka_25-to-5,100,401
gka_25-to-6,100,426
gka_25-to-7,100,400
gka_25-to-8,100,399
gka_25-to-9,100,456
gka_26-ba-0,100,475
gka_26-ba-1,100,475
gka_26-ba-10,100,475
gka_26-ba-11,100,475
gka_26-ba-12,100,475
gka_26-ba-13,100,475
gka_26-ba-14,100,475
gka_26-ba-2,100,475
gka_26-ba-3,100,475
gka_26-ba-4,100,475
gka_26-ba-5,100,475
gka_26-ba-6,100,475
gka_26-ba-7,100,475
gka_26-ba-8,100,475
gka_26-ba-9,100,475
gka_26-cl-0,100,465
gka_26-cl-1,100,479
gka_26-cl-10,100,460
gka_26-cl-11,100,480
gka_26-cl-12,100,489
gka_26-cl-13,100,505
gka_26-cl-14,100,476
gka_26-cl-2,100,493
gka_26-cl-3,100,459
gka_26-cl-4,100,449
gka_26-cl-5,100,457
gka_26-cl-6,100,419
gka_26-cl-7,100,478
gka_26-cl-8,100,501
gka_26-cl-9,100,448
gka_26-er-0,100,511
gka_26-er-1,100,507
gka_26-er-10,100,456
gka_26-er-11,100,517
gka_26-er-12,100,460
gka_26-er-13,100,495
gka_26-er-14,100,481
gka_26-er-2,100,484
gka_26-er-3,100,487
gka_26-er-4,100,498
gka_26-er-5,100,473
gka_26-er-6,100,517
gka_26-er-7,100,494
gka_26-er-8,100,479
gka_26-er-9,100,541
gka_26-to-0,100,428
gka_26-to-1,100,426
gka_26-to-10,100,386
gka_26-to-11,100,430
gka_26-to-12,100,378
gka_26-to-13,100,405
gka_26-to-14,100,408
gka_26-to-2,100,399
gka_26-to-3,100,407
gka_26-to-4,100,426
gka_26-to-5,100,401
gka_26-to-6,100,434
gka_26-to-7,100,419
gka_26-to-8,100,393
gka_26-to-9,100,467
gka_27-ba-0,100,979
gka_27-ba-1,100,979
gka_27-ba-10,100,979
gka_27-ba-11,100,979
gka_27-ba-12,100,979
gka_27-ba-13,100,979
gka_27-ba-14,100,979
gka_27-ba-2,100,979
gka_27-ba-3,100,979
gka_27-ba-4,100,979
gka_27-ba-5,100,979
gka_27-ba-6,100,979
gka_27-ba-7,100,979
gka_27-ba-8,100,979
gka_27-ba-9,100,979
gka_27-cl-0,100,984
gka_27-cl-1,100,1022
gka_27-cl-10,100,1024
gka_27-cl-11,100,1052
gka_27-cl-12,100,1004
gka_27-cl-13,100,1045
gka_27-cl-14,100,980
gka_27-cl-2,100,1023
gka_27-cl-3,100,997
gka_27-cl-4,100,1059
gka_27-cl-5,100,980
gka_27-cl-6,100,935
gka_27-cl-7,100,999
gka_27-cl-8,100,1010
gka_27-cl-9,100,1007
gka_27-er-0,100,997
gka_27-er-1,100,1019
gka_27-er-10,100,976
gka_27-er-11,100,1025
gka_27-er-12,100,975
gka_27-er-13,100,1020
gka_27-er-14,100,1025
gka_27-er-2,100,989
gka_27-er-3,100,994
gka_27-er-4,100,1008
gka_27-er-5,100,1005
gka_27-er-6,100,1023
gka_27-er-7,100,1065
gka_27-er-8,100,1037
gka_27-er-9,100,1055
gka_27-to-0,100,925
gka_27-to-1,100,949
gka_27-to-10,100,922
gka_27-to-11,100,952
gka_27-to-12,100,921
gka_27-to-13,100,947
gka_27-to-14,100,950
gka_27-to-2,100,909
gka_27-to-3,100,929
gka_27-to-4,100,946
gka_27-to-5,100,942
gka_27-to-6,100,964
gka_27-to-7,100,988
gka_27-to-8,100,953
gka_27-to-9,100,978
gka_28-ba-0,100,1275
gka_28-ba-1,100,1275
gka_28-ba-10,100,1275
gka_28-ba-11,100,1275
gka_28-ba-12,100,1275
gka_28-ba-13,100,1275
gka_28-ba-14,100,1275
gka_28-ba-2,100,1275
gka_28-ba-3,100,1275
gka_28-ba-4,100,1275
gka_28-ba-5,100,1275
gka_28-ba-6,100,1275
gka_28-ba-7,100,1275
gka_28-ba-8,100,1275
gka_28-ba-9,100,1275
gka_28-cl-0,100,1421
gka_28-cl-1,100,1436
gka_28-cl-10,100,1442
gka_28-cl-11,100,1393
gka_28-cl-12,100,1471
gka_28-cl-13,100,1413
gka_28-cl-14,100,1447
gka_28-cl-2,100,1425
gka_28-cl-3,100,1423
gka_28-cl-4,100,1437
gka_28-cl-5,100,1413
gka_28-cl-6,100,1376
gka_28-cl-7,100,1362
gka_28-cl-8,100,1359
gka_28-cl-9,100,1411
gka_28-er-0,100,1377
gka_28-er-1,100,1434
gka_28-er-10,100,1368
gka_28-er-11,100,1439
gka_28-er-12,100,1396
gka_28-er-13,100,1449
gka_28-er-14,100,1432
gka_28-er-2,100,1420
gka_28-er-3,100,1427
gka_28-er-4,100,1399
gka_28-er-5,100,1422
gka_28-er-6,100,1408
gka_28-er-7,100,1506
gka_28-er-8,100,1413
gka_28-er-9,100,1438
gka_28-to-0,100,1316
gka_28-to-1,100,1374
gka_28-to-10,100,1309
gka_28-to-11,100,1365
gka_28-to-12,100,1346
gka_28-to-13,100,1388
gka_28-to-14,100,1367
gka_28-to-2,100,1356
gka_28-to-3,100,1371
gka_28-to-4,100,1347
gka_28-to-5,100,1364
gka_28-to-6,100,1357
gka_28-to-7,100,1449
gka_28-to-8,100,1346
gka_28-to-9,100,1383
gka_29-ba-0,100,1600
gka_29-ba-1,100,1600
gka_29-ba-10,100,1600
gka_29-ba-11,100,1600
gka_29-ba-12,100,1600
gka_29-ba-13,100,1600
gka_29-ba-14,100,1600
gka_29-ba-2,100,1600
gka_29-ba-3,100,1600
gka_29-ba-4,100,1600
gka_29-ba-5,100,1600
gka_29-ba-6,100,1600
gka_29-ba-7,100,1600
gka_29-ba-8,100,1600
gka_29-ba-9,100,1600
gka_29-cl-0,100,2005
gka_29-cl-1,100,1983
gka_29-cl-10,100,1982
gka_29-cl-11,100,2013
gka_29-cl-12,100,1994
gka_29-cl-13,100,1957
gka_29-cl-14,100,1992
gka_29-cl-2,100,2009
gka_29-cl-3,100,1954
gka_29-cl-4,100,1978
gka_29-cl-5,100,1965
gka_29-cl-6,100,1935
gka_29-cl-7,100,1980
gka_29-cl-8,100,1976
gka_29-cl-9,100,1943
gka_29-er-0,100,1950
gka_29-er-1,100,2010
gka_29-er-10,100,1962
gka_29-er-11,100,2027
gka_29-er-12,100,1987
gka_29-er-13,100,2021
gka_29-er-14,100,2023
gka_29-er-2,100,1972
gka_29-er-3,100,2046
gka_29-er-4,100,2004
gka_29-er-5,100,1992
gka_29-er-6,100,1971
gka_29-er-7,100,2077
gka_29-er-8,100,1992
